Item Code,Total_Revenue,Sales_Count,First_Sale,Last_Sale,Lifespan_Days,Avg_Revenue_Per_Sale,Sales_Frequency,PLV_Simple,PLV_Category
76074,49.3,2,2020-01-31,2020-07-31,182,24.65,4.013736263736264,296.8157967032967,Premium Value
76104,31.53,2,2020-01-31,2020-07-31,182,15.765,4.013736263736264,189.82965659340658,Premium Value
76105,8.99,2,2020-01-31,2020-07-31,182,4.495,4.013736263736264,54.12523351648352,High Value
76112,8.98,2,2020-01-31,2020-07-31,182,4.49,4.013736263736264,54.065027472527476,High Value
76152,39.9,2,2020-01-31,2020-07-31,182,19.95,4.013736263736264,240.2221153846154,Premium Value
7617,59.12,2,2020-01-31,2020-07-31,182,29.56,4.013736263736264,355.93813186813185,Premium Value
76180,2.12,2,2020-01-31,2020-07-31,182,1.06,4.013736263736264,12.763681318681321,High Value
76199,0.08,1,2020-07-31,2020-07-31,1,0.08,365.25,87.66,Premium Value
76228,32.57,2,2020-01-31,2020-07-31,182,16.285,4.013736263736264,196.09108516483516,Premium Value
76236,6.94,2,2020-01-31,2020-07-31,182,3.47,4.013736263736264,41.78299450549451,High Value
76260,68.41,2,2020-01-31,2020-07-31,182,34.205,4.013736263736264,411.8695467032967,Premium Value
76270,1.31,2,2020-01-31,2020-07-31,182,0.655,4.013736263736264,7.886991758241759,High Value
76271,1.7,2,2020-01-31,2020-07-31,182,0.85,4.013736263736264,10.235027472527472,High Value
76278,2.04,2,2020-01-31,2020-07-31,182,1.02,4.013736263736264,12.282032967032968,High Value
76279,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
76287,59.870000000000005,2,2020-01-31,2020-07-31,182,29.935000000000002,4.013736263736264,360.4535851648352,Premium Value
76288,27.27,2,2020-01-31,2020-07-31,182,13.635,4.013736263736264,164.18188186813185,Premium Value
76290,16.65,2,2020-01-31,2020-07-31,182,8.325,4.013736263736264,100.24306318681317,Premium Value
76293,17.3,2,2020-01-31,2020-07-31,182,8.65,4.013736263736264,104.15645604395604,Premium Value
76295,145.5,2,2020-01-31,2020-07-31,182,72.75,4.013736263736264,875.9979395604396,Premium Value
76297,15.760000000000002,2,2020-01-31,2020-07-31,182,7.880000000000001,4.013736263736264,94.88472527472528,Premium Value
76300,16.9,2,2020-01-31,2020-07-31,182,8.45,4.013736263736264,101.74821428571428,Premium Value
76305,0.99,2,2020-01-31,2020-07-31,182,0.495,4.013736263736264,5.960398351648351,High Value
76309,45.400000000000006,2,2020-01-31,2020-07-31,182,22.700000000000003,4.013736263736264,273.33543956043957,Premium Value
76311,1.0,1,2020-01-31,2020-01-31,1,1.0,365.25,1095.75,Premium Value
76317,44.29,2,2020-01-31,2020-07-31,182,22.145,4.013736263736264,266.65256868131866,Premium Value
76332,0.34,1,2020-07-31,2020-07-31,1,0.34,365.25,372.555,Premium Value
76337,3.91,1,2020-07-31,2020-07-31,1,3.91,365.25,4284.3825,Premium Value
76343,0.34,1,2020-01-31,2020-01-31,1,0.34,365.25,372.555,Premium Value
76348,6.73,2,2020-01-31,2020-07-31,182,3.365,4.013736263736264,40.518667582417585,High Value
76357,1.12,2,2020-01-31,2020-07-31,182,0.56,4.013736263736264,6.743076923076924,High Value
76406,3.86,2,2020-01-31,2020-07-31,182,1.93,4.013736263736264,23.239532967032964,High Value
76414,39.71,2,2020-01-31,2020-07-31,182,19.855,4.013736263736264,239.07820054945054,Premium Value
76449,13.600000000000001,2,2020-01-31,2020-07-31,182,6.800000000000001,4.013736263736264,81.88021978021979,Premium Value
76510,3.0,2,2020-01-31,2020-07-31,182,1.5,4.013736263736264,18.06181318681319,High Value
76518,0.16,1,2020-01-31,2020-01-31,1,0.16,365.25,175.32,Premium Value
76524,17.72,1,2020-01-31,2020-01-31,1,17.72,365.25,19416.69,Premium Value
76539,6.75,2,2020-01-31,2020-07-31,182,3.375,4.013736263736264,40.63907967032967,High Value
76549,0.17,1,2020-07-31,2020-07-31,1,0.17,365.25,186.2775,Premium Value
76560,1.52,2,2020-01-31,2020-07-31,182,0.76,4.013736263736264,9.151318681318681,High Value
76562,18.259999999999998,2,2020-01-31,2020-07-31,182,9.129999999999999,4.013736263736264,109.93623626373625,Premium Value
76565,10.18,1,2020-07-31,2020-07-31,1,10.18,365.25,11154.735,Premium Value
76567,1.53,1,2020-01-31,2020-01-31,1,1.53,365.25,1676.4975,Premium Value
76570,36.019999999999996,2,2020-01-31,2020-07-31,182,18.009999999999998,4.013736263736264,216.86217032967028,Premium Value
76573,2.0300000000000002,2,2020-01-31,2020-07-31,182,1.0150000000000001,4.013736263736264,12.221826923076923,High Value
76577,0.49,2,2020-01-31,2020-07-31,182,0.245,4.013736263736264,2.950096153846154,High Value
76593,0.24,2,2020-01-31,2020-07-31,182,0.12,4.013736263736264,1.4449450549450549,High Value
76602,0.5,1,2020-01-31,2020-01-31,1,0.5,365.25,547.875,Premium Value
76631,75.41,2,2020-01-31,2020-07-31,182,37.705,4.013736263736264,454.0137774725274,Premium Value
76635,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
76708,16.61,2,2020-01-31,2020-07-31,182,8.305,4.013736263736264,100.00223901098902,Premium Value
76716,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
76732,22.6,2,2020-01-31,2020-07-31,182,11.3,4.013736263736264,136.06565934065935,Premium Value
76752,0.16,1,2020-01-31,2020-01-31,1,0.16,365.25,175.32,Premium Value
76757,0.68,2,2020-01-31,2020-07-31,182,0.34,4.013736263736264,4.0940109890109895,High Value
76767,0.33,1,2020-07-31,2020-07-31,1,0.33,365.25,361.59749999999997,Premium Value
76773,2.55,2,2020-01-31,2020-07-31,182,1.275,4.013736263736264,15.352541208791209,High Value
76779,0.03,1,2020-01-31,2020-01-31,1,0.03,365.25,32.8725,High Value
76791,135.1,2,2020-01-31,2020-07-31,182,67.55,4.013736263736264,813.3836538461537,Premium Value
76797,1.52,2,2020-01-31,2020-07-31,182,0.76,4.013736263736264,9.151318681318681,High Value
76805,2.09,2,2020-01-31,2020-07-31,182,1.045,4.013736263736264,12.583063186813185,High Value
76807,1.81,2,2020-01-31,2020-07-31,182,0.905,4.013736263736264,10.897293956043956,High Value
76810,0.34,2,2020-01-31,2020-07-31,182,0.17,4.013736263736264,2.0470054945054947,High Value
76814,0.51,2,2020-01-31,2020-07-31,182,0.255,4.013736263736264,3.070508241758242,High Value
76821,164.34,2,2020-01-31,2020-07-31,182,82.17,4.013736263736264,989.4261263736264,Premium Value
76853,5.87,2,2020-01-31,2020-07-31,182,2.935,4.013736263736264,35.3409478021978,High Value
76855,1.69,1,2020-07-31,2020-07-31,1,1.69,365.25,1851.8175,Premium Value
76861,8.67,2,2020-01-31,2020-07-31,182,4.335,4.013736263736264,52.19864010989011,High Value
76868,3.25,2,2020-01-31,2020-07-31,182,1.625,4.013736263736264,19.566964285714285,High Value
76871,11.02,2,2020-01-31,2020-07-31,182,5.51,4.013736263736264,66.34706043956044,Premium Value
76901,0.8500000000000001,2,2020-01-31,2020-07-31,182,0.42500000000000004,4.013736263736264,5.117513736263737,High Value
76910,17.869999999999997,2,2020-01-31,2020-07-31,182,8.934999999999999,4.013736263736264,107.58820054945053,Premium Value
76937,10.93,2,2020-01-31,2020-07-31,182,5.465,4.013736263736264,65.80520604395603,Premium Value
76945,17.259999999999998,2,2020-01-31,2020-07-31,182,8.629999999999999,4.013736263736264,103.91563186813187,Premium Value
77003,3.3499999999999996,2,2020-01-31,2020-07-31,182,1.6749999999999998,4.013736263736264,20.169024725274724,High Value
77011,1.9,1,2020-01-31,2020-01-31,1,1.9,365.25,2081.925,Premium Value
77060,0.34,1,2020-01-31,2020-01-31,1,0.34,365.25,372.555,Premium Value
77070,31.4,2,2020-01-31,2020-07-31,182,15.7,4.013736263736264,189.04697802197802,Premium Value
77089,1.04,2,2020-01-31,2020-07-31,182,0.52,4.013736263736264,6.261428571428572,High Value
77119,1.28,2,2020-01-31,2020-07-31,182,0.64,4.013736263736264,7.706373626373626,High Value
77132,63.59,1,2020-07-31,2020-07-31,1,63.59,365.25,69678.74250000001,Premium Value
77135,53.92,2,2020-01-31,2020-07-31,182,26.96,4.013736263736264,324.630989010989,Premium Value
77136,92.67,1,2020-07-31,2020-07-31,1,92.67,365.25,101543.1525,Premium Value
77143,7.57,2,2020-01-31,2020-07-31,182,3.785,4.013736263736264,45.57597527472528,High Value
77151,42.56,2,2020-01-31,2020-07-31,182,21.28,4.013736263736264,256.23692307692306,Premium Value
77206,0.89,1,2020-01-31,2020-01-31,1,0.89,365.25,975.2175,Premium Value
77256,51.91,2,2020-01-31,2020-07-31,182,25.955,4.013736263736264,312.52957417582417,Premium Value
77273,0.97,2,2020-01-31,2020-07-31,182,0.485,4.013736263736264,5.839986263736263,High Value
77280,0.17,1,2020-01-31,2020-01-31,1,0.17,365.25,186.2775,Premium Value
77287,0.16,2,2020-01-31,2020-07-31,182,0.08,4.013736263736264,0.9632967032967032,High Value
7730,1.46,2,2020-01-31,2020-07-31,182,0.73,4.013736263736264,8.790082417582417,High Value
77307,4.24,2,2020-01-31,2020-07-31,182,2.12,4.013736263736264,25.527362637362643,High Value
77318,45.42,2,2020-01-31,2020-07-31,182,22.71,4.013736263736264,273.45585164835165,Premium Value
77324,19.95,2,2020-01-31,2020-07-31,182,9.975,4.013736263736264,120.1110576923077,Premium Value
77330,1.32,2,2020-01-31,2020-07-31,182,0.66,4.013736263736264,7.9471978021978025,High Value
77380,4.07,2,2020-01-31,2020-07-31,182,2.035,4.013736263736264,24.503859890109894,High Value
77390,4.5600000000000005,2,2020-01-31,2020-07-31,182,2.2800000000000002,4.013736263736264,27.453956043956047,High Value
77391,2.21,1,2020-01-31,2020-01-31,1,2.21,365.25,2421.6075,Premium Value
77427,0.74,1,2020-07-31,2020-07-31,1,0.74,365.25,810.855,Premium Value
77429,0.17,1,2020-07-31,2020-07-31,1,0.17,365.25,186.2775,Premium Value
77434,4.19,2,2020-01-31,2020-07-31,182,2.095,4.013736263736264,25.22633241758242,High Value
77437,5.01,2,2020-01-31,2020-07-31,182,2.505,4.013736263736264,30.16322802197802,High Value
77450,8.07,2,2020-01-31,2020-07-31,182,4.035,4.013736263736264,48.58627747252747,High Value
77453,0.51,2,2020-01-31,2020-07-31,182,0.255,4.013736263736264,3.070508241758242,High Value
77470,55.89,2,2020-01-31,2020-07-31,182,27.945,4.013736263736264,336.49157967032966,Premium Value
77488,3.5,2,2020-01-31,2020-07-31,182,1.75,4.013736263736264,21.072115384615387,High Value
77490,0.04,1,2020-01-31,2020-01-31,1,0.04,365.25,43.83,High Value
77501,0.17,1,2020-01-31,2020-01-31,1,0.17,365.25,186.2775,Premium Value
77506,11.02,2,2020-01-31,2020-07-31,182,5.51,4.013736263736264,66.34706043956044,Premium Value
77518,1.65,2,2020-01-31,2020-07-31,182,0.825,4.013736263736264,9.933997252747252,High Value
77521,1.36,2,2020-01-31,2020-07-31,182,0.68,4.013736263736264,8.188021978021979,High Value
77528,31.89,2,2020-01-31,2020-07-31,182,15.945,4.013736263736264,191.99707417582417,Premium Value
77532,0.34,2,2020-01-31,2020-07-31,182,0.17,4.013736263736264,2.0470054945054947,High Value
77534,7.69,1,2020-01-31,2020-01-31,1,7.69,365.25,8426.317500000001,Premium Value
77539,6.5,2,2020-01-31,2020-07-31,182,3.25,4.013736263736264,39.13392857142857,High Value
77542,0.08,1,2020-01-31,2020-01-31,1,0.08,365.25,87.66,Premium Value
77551,52.370000000000005,3,2020-01-31,2020-09-30,243,17.456666666666667,4.5092592592592595,236.14990740740743,Premium Value
7757,4.0,2,2020-01-31,2020-07-31,182,2.0,4.013736263736264,24.082417582417584,High Value
77585,34.0,2,2020-01-31,2020-07-31,182,17.0,4.013736263736264,204.70054945054943,Premium Value
77593,21.03,2,2020-01-31,2020-07-31,182,10.515,4.013736263736264,126.61331043956045,Premium Value
77607,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
77645,1.9300000000000002,3,2020-01-31,2020-09-30,243,0.6433333333333334,4.5092592592592595,8.702870370370372,High Value
77662,4.08,3,2020-01-31,2020-09-30,243,1.36,4.5092592592592595,18.39777777777778,High Value
77667,31.939999999999998,2,2020-01-31,2020-07-31,182,15.969999999999999,4.013736263736264,192.2981043956044,Premium Value
77674,40.54,2,2020-01-31,2020-07-31,182,20.27,4.013736263736264,244.0753021978022,Premium Value
77690,83.47,2,2020-01-31,2020-07-31,182,41.735,4.013736263736264,502.5398489010988,Premium Value
77716,0.51,1,2020-01-31,2020-01-31,1,0.51,365.25,558.8325,Premium Value
77721,97.5,2,2020-01-31,2020-07-31,182,48.75,4.013736263736264,587.0089285714286,Premium Value
77723,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
77724,21.0,2,2020-01-31,2020-07-31,182,10.5,4.013736263736264,126.43269230769229,Premium Value
77755,30.310000000000002,2,2020-01-31,2020-07-31,182,15.155000000000001,4.013736263736264,182.48451923076925,Premium Value
77771,11.96,2,2020-01-31,2020-07-31,182,5.98,4.013736263736264,72.00642857142857,Premium Value
77780,0.24,2,2020-01-31,2020-07-31,182,0.12,4.013736263736264,1.4449450549450549,High Value
77781,15.0,2,2020-01-31,2020-07-31,182,7.5,4.013736263736264,90.30906593406593,Premium Value
77782,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
77799,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
77801,0.25,2,2020-01-31,2020-07-31,182,0.125,4.013736263736264,1.505151098901099,High Value
77844,247.17,2,2020-01-31,2020-07-31,182,123.585,4.013736263736264,1488.1127884615382,Premium Value
77852,1.12,2,2020-01-31,2020-07-31,182,0.56,4.013736263736264,6.743076923076924,High Value
77867,0.34,2,2020-01-31,2020-07-31,182,0.17,4.013736263736264,2.0470054945054947,High Value
77885,1.19,1,2020-07-31,2020-07-31,1,1.19,365.25,1303.9424999999999,Premium Value
77890,0.33,1,2020-01-31,2020-01-31,1,0.33,365.25,361.59749999999997,Premium Value
7790,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
77900,4.55,2,2020-01-31,2020-07-31,182,2.275,4.013736263736264,27.393749999999997,High Value
77902,8.64,2,2020-01-31,2020-07-31,182,4.32,4.013736263736264,52.01802197802198,High Value
77985,0.51,1,2020-01-31,2020-01-31,1,0.51,365.25,558.8325,Premium Value
77999,38.17,2,2020-01-31,2020-07-31,182,19.085,4.013736263736264,229.80646978021977,Premium Value
7803,196.18,2,2020-01-31,2020-07-31,182,98.09,4.013736263736264,1181.1221703296703,Premium Value
78042,9.93,2,2020-01-31,2020-07-31,182,4.965,4.013736263736264,59.78460164835164,High Value
78056,5.569999999999999,2,2020-01-31,2020-07-31,182,2.7849999999999997,4.013736263736264,33.53476648351648,High Value
78060,0.16,1,2020-01-31,2020-01-31,1,0.16,365.25,175.32,Premium Value
78068,180.75,2,2020-01-31,2020-07-31,182,90.375,4.013736263736264,1088.2242445054944,Premium Value
78069,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
78085,55.18,2,2020-01-31,2020-07-31,182,27.59,4.013736263736264,332.21695054945053,Premium Value
78136,1.69,2,2020-01-31,2020-07-31,182,0.845,4.013736263736264,10.174821428571427,High Value
78147,12.41,2,2020-01-31,2020-07-31,182,6.205,4.013736263736264,74.71570054945055,Premium Value
78220,3.55,2,2020-01-31,2020-07-31,182,1.775,4.013736263736264,21.373145604395603,High Value
78239,28.630000000000003,2,2020-01-31,2020-07-31,182,14.315000000000001,4.013736263736264,172.36990384615387,Premium Value
78263,8.14,2,2020-01-31,2020-07-31,182,4.07,4.013736263736264,49.00771978021979,High Value
78273,7.8100000000000005,2,2020-01-31,2020-07-31,182,3.9050000000000002,4.013736263736264,47.02092032967033,High Value
78298,6.5600000000000005,2,2020-01-31,2020-07-31,182,3.2800000000000002,4.013736263736264,39.495164835164836,High Value
78328,4.41,2,2020-01-31,2020-07-31,182,2.205,4.013736263736264,26.550865384615385,High Value
78336,0.57,2,2020-01-31,2020-07-31,182,0.285,4.013736263736264,3.431744505494505,High Value
78344,0.24,1,2020-01-31,2020-01-31,1,0.24,365.25,262.98,Premium Value
78352,1.19,2,2020-01-31,2020-07-31,182,0.595,4.013736263736264,7.164519230769231,High Value
7838,342.90999999999997,2,2020-01-31,2020-07-31,182,171.45499999999998,4.013736263736264,2064.525453296703,Premium Value
78383,6.119999999999999,2,2020-01-31,2020-07-31,182,3.0599999999999996,4.013736263736264,36.8460989010989,High Value
78385,39.37,2,2020-01-31,2020-07-31,182,19.685,4.013736263736264,237.03119505494504,Premium Value
78387,9.64,2,2020-01-31,2020-07-31,182,4.82,4.013736263736264,58.03862637362637,High Value
78397,58.67,2,2020-01-31,2020-07-31,182,29.335,4.013736263736264,353.2288598901099,Premium Value
78422,1.19,1,2020-07-31,2020-07-31,1,1.19,365.25,1303.9424999999999,Premium Value
78450,65.33,2,2020-01-31,2020-07-31,182,32.665,4.013736263736264,393.32608516483515,Premium Value
78501,6.5,2,2020-01-31,2020-07-31,182,3.25,4.013736263736264,39.13392857142857,High Value
78512,0.65,2,2020-01-31,2020-07-31,182,0.325,4.013736263736264,3.9133928571428576,High Value
78524,0.08,1,2020-01-31,2020-01-31,1,0.08,365.25,87.66,Premium Value
7854,26.0,2,2020-01-31,2020-07-31,182,13.0,4.013736263736264,156.53571428571428,Premium Value
78545,5.88,2,2020-01-31,2020-07-31,182,2.94,4.013736263736264,35.401153846153846,High Value
78556,22.259999999999998,2,2020-01-31,2020-07-31,182,11.129999999999999,4.013736263736264,134.01865384615382,Premium Value
78581,8.04,2,2020-01-31,2020-07-31,182,4.02,4.013736263736264,48.405659340659334,High Value
78609,0.33,2,2020-01-31,2020-07-31,182,0.165,4.013736263736264,1.9867994505494506,High Value
78626,0.62,2,2020-01-31,2020-07-31,182,0.31,4.013736263736264,3.732774725274725,High Value
78636,0.17,1,2020-07-31,2020-07-31,1,0.17,365.25,186.2775,Premium Value
78659,0.85,1,2020-01-31,2020-01-31,1,0.85,365.25,931.3874999999999,Premium Value
78679,31.08,2,2020-01-31,2020-07-31,182,15.54,4.013736263736264,187.1203846153846,Premium Value
78691,10.71,2,2020-01-31,2020-07-31,182,5.355,4.013736263736264,64.48067307692308,High Value
7870,79.0,2,2020-01-31,2020-07-31,182,39.5,4.013736263736264,475.62774725274727,Premium Value
78716,0.99,2,2020-01-31,2020-07-31,182,0.495,4.013736263736264,5.960398351648351,High Value
78721,2.2,2,2020-01-31,2020-07-31,182,1.1,4.013736263736264,13.245329670329673,High Value
78723,13.46,2,2020-01-31,2020-07-31,182,6.73,4.013736263736264,81.03733516483517,Premium Value
78734,65.71000000000001,2,2020-01-31,2020-07-31,182,32.855000000000004,4.013736263736264,395.6139148351649,Premium Value
78735,2.11,2,2020-01-31,2020-07-31,182,1.055,4.013736263736264,12.703475274725273,High Value
78736,0.65,2,2020-01-31,2020-07-31,182,0.325,4.013736263736264,3.9133928571428576,High Value
78739,8.92,2,2020-01-31,2020-07-31,182,4.46,4.013736263736264,53.70379120879121,High Value
78746,34.21,2,2020-01-31,2020-07-31,182,17.105,4.013736263736264,205.9648763736264,Premium Value
78757,15.55,2,2020-01-31,2020-07-31,182,7.775,4.013736263736264,93.62039835164835,Premium Value
78786,2.55,2,2020-01-31,2020-07-31,182,1.275,4.013736263736264,15.352541208791209,High Value
78794,1.22,2,2020-01-31,2020-07-31,182,0.61,4.013736263736264,7.345137362637361,High Value
78832,0.45999999999999996,2,2020-01-31,2020-07-31,182,0.22999999999999998,4.013736263736264,2.7694780219780215,High Value
78848,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
78859,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
78883,6.6899999999999995,2,2020-01-31,2020-07-31,182,3.3449999999999998,4.013736263736264,40.277843406593405,High Value
78971,2.21,2,2020-01-31,2020-07-31,182,1.105,4.013736263736264,13.305535714285714,High Value
78988,0.32,2,2020-01-31,2020-07-31,182,0.16,4.013736263736264,1.9265934065934065,High Value
79001,0.34,1,2020-01-31,2020-01-31,1,0.34,365.25,372.555,Premium Value
79006,0.08,1,2020-07-31,2020-07-31,1,0.08,365.25,87.66,Premium Value
79022,0.75,1,2020-01-31,2020-01-31,1,0.75,365.25,821.8125,Premium Value
79049,11.379999999999999,2,2020-01-31,2020-07-31,182,5.6899999999999995,4.013736263736264,68.51447802197802,Premium Value
79051,16.09,2,2020-01-31,2020-07-31,182,8.045,4.013736263736264,96.87152472527472,Premium Value
79081,25.38,2,2020-01-31,2020-07-31,182,12.69,4.013736263736264,152.80293956043954,Premium Value
79103,3.13,2,2020-01-31,2020-07-31,182,1.565,4.013736263736264,18.84449175824176,High Value
79111,30.3,2,2020-01-31,2020-07-31,182,15.15,4.013736263736264,182.42431318681318,Premium Value
79112,6.58,2,2020-01-31,2020-07-31,182,3.29,4.013736263736264,39.61557692307692,High Value
79120,0.41,2,2020-01-31,2020-07-31,182,0.205,4.013736263736264,2.468447802197802,High Value
79154,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
79161,0.08,1,2020-01-31,2020-01-31,1,0.08,365.25,87.66,Premium Value
79179,0.33,1,2020-07-31,2020-07-31,1,0.33,365.25,361.59749999999997,Premium Value
79227,10.93,2,2020-01-31,2020-07-31,182,5.465,4.013736263736264,65.80520604395603,Premium Value
79233,1.32,1,2020-07-31,2020-07-31,1,1.32,365.25,1446.3899999999999,Premium Value
79250,6.390000000000001,2,2020-01-31,2020-07-31,182,3.1950000000000003,4.013736263736264,38.47166208791209,High Value
79335,32.05,1,2020-01-31,2020-01-31,1,32.05,365.25,35118.7875,Premium Value
79340,59.8,2,2020-01-31,2020-07-31,182,29.9,4.013736263736264,360.03214285714284,Premium Value
79354,64.73,2,2020-01-31,2020-07-31,182,32.365,4.013736263736264,389.71372252747256,Premium Value
79356,0.51,3,2020-01-31,2020-09-30,243,0.17,4.5092592592592595,2.2997222222222224,High Value
79359,8.41,2,2020-01-31,2020-07-31,182,4.205,4.013736263736264,50.63328296703297,High Value
79375,47.84,2,2020-01-31,2020-07-31,182,23.92,4.013736263736264,288.0257142857143,Premium Value
79380,18.49,2,2020-01-31,2020-07-31,182,9.245,4.013736263736264,111.32097527472527,Premium Value
79383,37.04,2,2020-01-31,2020-07-31,182,18.52,4.013736263736264,223.0031868131868,Premium Value
79391,59.230000000000004,2,2020-01-31,2020-07-31,182,29.615000000000002,4.013736263736264,356.6003983516483,Premium Value
79392,3.87,2,2020-01-31,2020-07-31,182,1.935,4.013736263736264,23.29973901098901,High Value
79401,7.28,2,2020-01-31,2020-07-31,182,3.64,4.013736263736264,43.830000000000005,High Value
79405,22.770000000000003,2,2020-01-31,2020-07-31,182,11.385000000000002,4.013736263736264,137.0891620879121,Premium Value
79412,2.2,1,2020-01-31,2020-01-31,1,2.2,365.25,2410.65,Premium Value
79413,0.73,2,2020-01-31,2020-07-31,182,0.365,4.013736263736264,4.395041208791208,High Value
79421,54.129999999999995,2,2020-01-31,2020-07-31,182,27.064999999999998,4.013736263736264,325.89531593406593,Premium Value
79441,0.17,1,2020-01-31,2020-01-31,1,0.17,365.25,186.2775,Premium Value
79472,16.66,2,2020-01-31,2020-07-31,182,8.33,4.013736263736264,100.30326923076922,Premium Value
79502,31.869999999999997,2,2020-01-31,2020-07-31,182,15.934999999999999,4.013736263736264,191.87666208791205,Premium Value
79503,14.59,1,2020-07-31,2020-07-31,1,14.59,365.25,15986.9925,Premium Value
79505,2.26,2,2020-07-31,2020-09-30,61,1.13,11.975409836065575,40.59663934426229,High Value
79507,11.870000000000001,2,2020-01-31,2020-07-31,182,5.9350000000000005,4.013736263736264,71.46457417582418,Premium Value
79510,44.36,2,2020-01-31,2020-07-31,182,22.18,4.013736263736264,267.07401098901096,Premium Value
79529,151.16,2,2020-01-31,2020-07-31,182,75.58,4.013736263736264,910.0745604395604,Premium Value
79537,60.28,2,2020-01-31,2020-07-31,182,30.14,4.013736263736264,362.922032967033,Premium Value
79553,7.33,2,2020-01-31,2020-07-31,182,3.665,4.013736263736264,44.131030219780214,High Value
79569,5.6,2,2020-01-31,2020-07-31,182,2.8,4.013736263736264,33.715384615384615,High Value
79588,5.7700000000000005,2,2020-01-31,2020-07-31,182,2.8850000000000002,4.013736263736264,34.73888736263737,High Value
79600,32.29,2,2020-01-31,2020-07-31,182,16.145,4.013736263736264,194.40531593406592,Premium Value
79618,96.01,2,2020-01-31,2020-07-31,182,48.005,4.013736263736264,578.0382280219781,Premium Value
79642,21.67,2,2020-01-31,2020-07-31,182,10.835,4.013736263736264,130.46649725274727,Premium Value
79647,11.52,2,2020-01-31,2020-07-31,182,5.76,4.013736263736264,69.35736263736263,Premium Value
79650,55.19,2,2020-01-31,2020-07-31,182,27.595,4.013736263736264,332.2771565934066,Premium Value
79658,11.14,3,2020-01-31,2020-07-31,182,3.7133333333333334,6.020604395604395,67.06953296703297,Premium Value
79668,267.06,2,2020-01-31,2020-07-31,182,133.53,4.013736263736264,1607.86260989011,Premium Value
79669,31.409999999999997,2,2020-01-31,2020-07-31,182,15.704999999999998,4.013736263736264,189.10718406593406,Premium Value
79677,15.4,2,2020-01-31,2020-07-31,182,7.7,4.013736263736264,92.71730769230768,Premium Value
79680,186.70999999999998,2,2020-01-31,2020-07-31,182,93.35499999999999,4.013736263736264,1124.1070467032964,Premium Value
79693,17.04,2,2020-01-31,2020-07-31,182,8.52,4.013736263736264,102.5910989010989,Premium Value
79706,11.84,2,2020-01-31,2020-07-31,182,5.92,4.013736263736264,71.28395604395604,Premium Value
79707,5.04,2,2020-01-31,2020-07-31,182,2.52,4.013736263736264,30.343846153846158,High Value
79715,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
79731,2.27,1,2020-01-31,2020-01-31,1,2.27,365.25,2487.3525,Premium Value
79739,2.17,2,2020-01-31,2020-07-31,182,1.085,4.013736263736264,13.064711538461538,High Value
79740,22.55,2,2020-01-31,2020-07-31,182,11.275,4.013736263736264,135.76462912087914,Premium Value
79741,0.68,1,2020-01-31,2020-01-31,1,0.68,365.25,745.11,Premium Value
79747,1.0,1,2020-07-31,2020-07-31,1,1.0,365.25,1095.75,Premium Value
79758,10.3,2,2020-01-31,2020-07-31,182,5.15,4.013736263736264,62.01222527472528,High Value
79769,1.52,2,2020-01-31,2020-07-31,182,0.76,4.013736263736264,9.151318681318681,High Value
79801,0.8500000000000001,2,2020-01-31,2020-07-31,182,0.42500000000000004,4.013736263736264,5.117513736263737,High Value
79802,0.08,1,2020-01-31,2020-01-31,1,0.08,365.25,87.66,Premium Value
79813,15.53,2,2020-01-31,2020-07-31,182,7.765,4.013736263736264,93.49998626373626,Premium Value
79879,1.69,3,2020-01-31,2020-09-30,243,0.5633333333333334,4.5092592592592595,7.620648148148149,High Value
79881,0.5,1,2020-01-31,2020-01-31,1,0.5,365.25,547.875,Premium Value
79901,1.96,2,2020-01-31,2020-07-31,182,0.98,4.013736263736264,11.800384615384615,High Value
79936,0.32,1,2020-01-31,2020-01-31,1,0.32,365.25,350.64,Premium Value
79944,3.85,2,2020-01-31,2020-07-31,182,1.925,4.013736263736264,23.17932692307692,High Value
79947,22.060000000000002,2,2020-01-31,2020-07-31,182,11.030000000000001,4.013736263736264,132.81453296703296,Premium Value
79955,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
79967,1.02,2,2020-01-31,2020-07-31,182,0.51,4.013736263736264,6.141016483516484,High Value
